AccusedID,CaseMasterID,FullName,AliasName,Gender,Age,DOB,MobileNumber,AadhaarNumber,Occupation,Address,DistrictID,DistrictName,ArrestStatus,CriminalHistory,GangAffiliation,RiskLevel,WeaponUsed
584,297,Yash Krishna,Shadow,Male,41,1991-11-19,9985955307,904537918159,Shop Keeper,"057, Samra Path, Tadepalligudem-652037",4,Bengaluru Rural,Surrendered,No,None,Low,None
585,298,Zansi Hayer,Bullet,Female,28,1955-11-08,9968079052,742353705963,Business,"H.No. 548, Mahajan Nagar, Panipat 604409",25,Shivamogga,Arrested,No,None,Medium,Knife
586,299,Vrishti Sha,Cobra,Female,34,1981-07-17,9897920926,247880119925,Driver,"H.No. 509, Goel Street, Gwalior-107051",8,Chikkaballapur,Surrendered,No,None,High,Hands
587,299,Indali Badal,Don,Female,46,1973-03-10,9983266611,185688305807,Business,"58/06, Bhat Marg, Nellore 412704",8,Chikkaballapur,Arrested,No,None,Low,Hands
588,300,Yashawini Rout,Tiger,Female,64,1964-09-21,9915162880,887757342983,Farmer,"H.No. 85, Om Zila, Tezpur 971112",5,Bengaluru Urban,Arrested,Yes,None,Low,Hands
589,300,Girik Nadkarni,Black,Male,70,1986-11-21,9918646471,669736159525,Mechanic,"H.No. 357, Koshy Zila, Jhansi 406424",5,Bengaluru Urban,Arrested,No,None,Medium,Stick
590,301,Nakul Sachdev,Shadow,Male,37,1967-07-14,9894781862,288959711252,Sales Executive,"244, Lalla Chowk, Unnao-955872",26,Tumakuru,Arrested,Yes,None,High,Hands
591,302,Sanya Dugal,Black,Female,19,1984-01-26,9909182189,752101110054,Sales Executive,"H.No. 43, Thakur Path, Mysore-437401",15,Hassan,Surrendered,Yes,None,Medium,Hands
592,302,Vyanjana Dey,King,Female,63,1980-04-27,9901581300,782329577277,Electrician,"69/05, Parmer Zila, Kozhikode 755125",15,Hassan,Arrested,No,Organized Crime,Medium,Firearm
593,302,Finn Sibal,Boss,Male,18,1984-07-15,9887947908,237383904832,Driver,"79/96, Solanki Marg, Nizamabad 957640",15,Hassan,Absconding,Yes,None,Low,None
594,302,Zehaan Chokshi,Tiger,Male,36,1977-11-13,9878516957,450774521556,Sales Executive,"02/82, Viswanathan Road, Tezpur 250142",15,Hassan,Arrested,No,None,Low,Knife
595,303,Veer Randhawa,Shadow,Male,48,1964-04-26,9919646335,140436200479,Student,"244, Goyal Zila, Kurnool 132850",25,Shivamogga,Absconding,No,Organized Crime,Low,Hands
596,303,Gauri Padmanabhan,King,Female,23,1960-11-07,9918795997,359142074310,Security Guard,"67, Char Ganj, Warangal-265469",25,Shivamogga,Absconding,No,None,Medium,Hands
597,303,Bimala Palan,Black,Female,26,1981-06-09,9902164500,798739156380,Government Employee,"23/55, Thaker Path, Phagwara 132730",25,Shivamogga,Arrested,No,None,High,Sharp Weapon
598,303,Nidhi Saran,Bullet,Female,18,1960-06-23,9965906273,201828959688,Teacher,"24, Ram Road, Visakhapatnam-622681",25,Shivamogga,Arrested,Yes,Cyber Group,High,Hands
599,304,Benjamin Pal,Rowdy,Male,62,1991-12-02,9897214399,734035690596,Shop Keeper,"H.No. 252, Tripathi, Malda 766046",30,Vijayapura,Absconding,No,None,Low,None
600,305,Dalbir Seshadri,King,Male,65,1982-03-02,9877287051,004309279057,Unemployed,"51/26, Rajagopal Circle, Jalgaon-594389",11,Dakshina Kannada,Absconding,No,None,Medium,Iron Rod
601,306,Urishilla Bava,Cobra,Female,44,1980-03-10,9915283524,180679923527,Cook,"75, Pingle Nagar, Khandwa 408424",7,Chamarajanagar,Arrested,Yes,None,Medium,Knife
602,306,Turvi Badal,King,Female,32,1979-03-28,9961429774,582815425041,Software Engineer,"15/08, Kothari Marg, Guwahati 227645",7,Chamarajanagar,Absconding,Yes,None,Medium,Iron Rod
603,307,Keya Viswanathan,Master,Female,29,1985-09-19,9898399929,530897343091,Private Employee,"H.No. 50, Chaudhuri Street, Anand 546602",5,Bengaluru Urban,Absconding,Yes,None,Low,Hands
604,307,Balveer Sant,Tiger,Male,20,2006-09-17,9906309129,945366187436,Doctor,"H.No. 98, Kohli Circle, Dindigul-364248",5,Bengaluru Urban,Arrested,Yes,None,Low,Hands
605,308,Ryan Golla,Rocky,Male,61,1991-07-03,9889861979,390876033899,Cook,"30, Dayal Marg, Shimoga 951330",22,Mysuru,Absconding,No,None,Medium,Hands
606,308,Janya Bhatt,Master,Female,20,1987-12-17,9902947784,597530270039,Electrician,"95/867, Arora Circle, Mau-572773",22,Mysuru,Arrested,Yes,None,High,Hands
607,309,Robert Kumer,Lucky,Male,35,1976-11-29,9891020692,026026861537,Farmer,"51/38, Modi Path, Satna 702992",17,Kalaburagi,Arrested,No,None,Low,Knife
608,309,Upasna Sagar,Don,Female,49,2008-05-03,9919005995,034278956182,Business,"73/68, Radhakrishnan Street, Jalandhar 331942",17,Kalaburagi,Arrested,No,Drug Network,Low,Hands
609,309,Sai Rege,Master,Male,18,1974-03-19,9904381326,802328115101,Driver,"45/51, Thakkar Path, Kamarhati-774722",17,Kalaburagi,Arrested,No,None,High,Stone
610,309,Maanas Aggarwal,Bullet,Male,65,1983-10-15,9980084630,759521903219,Security Guard,"21/696, Roy Marg, Bhopal 299819",17,Kalaburagi,Arrested,No,Cyber Group,Low,None
611,310,Alka Nair,Lucky,Female,38,1987-11-17,9985117733,284810643129,Government Employee,"15/096, Vaidya Circle, Nanded-532735",3,Belagavi,Arrested,Yes,None,Low,Knife
612,310,Manan Bhattacharyya,Black,Male,32,2002-12-18,9967017166,609515403011,Private Employee,"39, Khurana Chowk, Surendranagar Dudhrej-952371",3,Belagavi,Arrested,Yes,None,Medium,Hands
613,310,Anamika Ray,King,Female,62,2001-07-06,9901635777,947680961941,Unemployed,"H.No. 648, Walla Zila, Bahraich-046056",3,Belagavi,Surrendered,Yes,None,Low,Firearm
614,310,Tanish Dash,Boss,Male,28,1961-01-18,9967105656,826122422175,Student,"25/652, Subramanian Ganj, Bilaspur 517734",3,Belagavi,Surrendered,Yes,None,Medium,None
615,311,Manbir Saxena,Black,Male,65,1973-01-30,9967169271,814396131875,Farmer,"49/02, Vig Street, Indore-595442",20,Koppal,Arrested,No,None,Medium,Iron Rod
616,311,Vyanjana Sarraf,Anna,Female,63,1991-03-30,9985944356,276690689028,Student,"946, Kari Road, Rajpur Sonarpur-290458",20,Koppal,Arrested,No,None,Low,Stone
617,312,Waida Garde,Lucky,Female,33,2007-02-04,9989526310,894004894939,Unemployed,"56/72, Subramaniam Circle, Karawal Nagar-015343",29,Vijayanagara,Arrested,No,Cyber Group,Low,Hands
618,312,Falguni Mall,Black,Female,41,1987-10-25,9890577309,313775336118,Software Engineer,"H.No. 77, Arora, Panihati 061581",29,Vijayanagara,Surrendered,Yes,None,Low,Knife
619,313,Chaaya Bhalla,Silent,Female,60,1979-03-25,9889795361,558079560646,Doctor,"H.No. 23, Shan Ganj, Thane-841312",18,Kodagu,Absconding,No,None,Medium,Knife
620,313,Azaan Johal,Rowdy,Male,30,1967-08-14,9913219999,130522288208,Journalist,"H.No. 805, Hegde Zila, Bhiwandi-173189",18,Kodagu,Arrested,No,Drug Network,Low,Knife
621,314,Widisha Mital,Cobra,Female,62,1985-09-24,9916474779,799319459237,Driver,"73/997, Krishnamurthy Nagar, Ghaziabad-725878",5,Bengaluru Urban,Surrendered,No,None,Low,Knife
622,315,Mason Lalla,Don,Male,39,2001-07-10,9893595999,303753953818,Security Guard,"H.No. 88, Sarraf Road, South Dumdum-058772",16,Haveri,Surrendered,Yes,None,Medium,Iron Rod
623,316,Bachittar Sankaran,Don,Male,35,1991-03-24,9883929965,289833370527,Electrician,"H.No. 82, Chopra Ganj, Kakinada 845871",13,Dharwad,Surrendered,Yes,None,Medium,None
624,317,Jagrati Dubey,Lucky,Female,51,1972-09-18,9983190749,532867185426,Student,"292, Varty Path, Hindupur-434745",5,Bengaluru Urban,Arrested,No,None,Low,Hands
625,317,Niharika Nath,Boss,Female,68,1994-01-27,9898824454,314196077889,Farmer,"H.No. 69, Sahni Marg, Sambhal 652740",5,Bengaluru Urban,Surrendered,Yes,None,High,Firearm
626,317,Hemang Kunda,Lucky,Male,27,1971-03-07,9908113369,103961975609,Unemployed,"H.No. 66, Iyengar Path, Tadipatri 411325",5,Bengaluru Urban,Arrested,Yes,None,Medium,Firearm
627,317,Vrinda Batra,Lucky,Female,29,1996-12-17,9960656421,368869116826,Business,"499, Bhargava Marg, Pimpri-Chinchwad-485741",5,Bengaluru Urban,Absconding,No,None,Medium,Knife
628,318,Ekani Borah,Tiger,Female,32,1972-10-03,9882459400,901671518304,Sales Executive,"949, Chakrabarti Ganj, Sambalpur-984884",29,Vijayanagara,Arrested,No,Organized Crime,Medium,Sharp Weapon
629,319,Ekaraj Bir,Silent,Male,63,2001-09-15,9879476975,242421999911,Government Employee,"32, Sidhu Path, Jaunpur 534490",3,Belagavi,Absconding,No,None,High,Stone
630,320,Darpan Roy,Ranga,Male,63,1978-03-16,9986681943,869269287470,Business,"08/50, Sarkar, Dibrugarh-874951",10,Chitradurga,Arrested,Yes,Local Gang,Low,Stick
631,320,Chakradhar Chowdhury,Silent,Male,49,1983-09-28,9963897630,623407628430,Teacher,"31/64, Seth Chowk, Bathinda 295786",10,Chitradurga,Arrested,Yes,None,Low,Firearm
632,321,Sai Memon,Tiger,Male,41,1955-11-23,9874705934,090752353140,Engineer,"H.No. 356, Lad Street, Bhimavaram-873959",25,Shivamogga,Arrested,Yes,None,Low,None
633,322,Girindra Divan,Cobra,Male,26,1966-06-25,9966102279,645409404827,Private Employee,"H.No. 890, Zachariah Street, Coimbatore-533342",24,Ramanagara,Arrested,Yes,Local Gang,Medium,Stick
634,322,Lopa Kaul,Tiger,Female,59,2005-03-07,9914262659,626633057532,Engineer,"H.No. 271, Bal Marg, Dhule-077633",24,Ramanagara,Arrested,Yes,Organized Crime,Medium,Knife
635,322,Diya Chander,Black,Female,35,2006-12-05,9895494704,533644559808,Student,"179, Nadig Path, Jhansi 185748",24,Ramanagara,Arrested,No,None,Low,None
636,322,Vasatika Babu,Anna,Female,33,1955-12-10,9893215324,140853533034,Software Engineer,"H.No. 554, Saraf Zila, Berhampur-670450",24,Ramanagara,Arrested,Yes,None,Low,Knife
637,323,Kritika Goel,Bullet,Female,37,1985-06-24,9889869655,339442329973,Cook,"700, Kadakia, Serampore-262282",30,Vijayapura,Absconding,No,None,Medium,Firearm
638,324,Qabil Choudhary,Lucky,Male,66,1997-03-30,9912782428,825665103464,Security Guard,"465, Nagi Road, Indore 070260",29,Vijayanagara,Arrested,Yes,None,High,Sharp Weapon
639,325,Zaitra Gara,Cobra,Female,24,1963-12-10,9881997401,874383274381,Lawyer,"161, Soni Zila, Vijayanagaram 290477",18,Kodagu,Arrested,Yes,None,Low,Knife
640,326,Eesha Naidu,Anna,Female,22,1990-05-06,9887200881,728333733364,Driver,"79, Dass Ganj, Kottayam 231164",2,Ballari,Arrested,No,Cyber Group,Medium,Sharp Weapon
641,326,Kritika Kara,Bullet,Female,63,1968-11-03,9895163209,502814970232,Security Guard,"79/889, Deep Road, Bhusawal 290603",2,Ballari,Absconding,No,None,Medium,Knife
642,326,Advika Dhar,Shadow,Female,50,1989-03-11,9966838807,967852791806,Software Engineer,"50, Srivastava, Hapur-967379",2,Ballari,Arrested,No,None,Low,Stick
643,326,Urvi Dalal,Tiger,Female,21,1995-01-15,9882789186,231777711962,Student,"457, Shan Circle, Tiruvottiyur 156082",2,Ballari,Arrested,Yes,None,Low,Hands
644,327,Ishaan Shankar,Don,Male,19,1999-07-21,9881447197,384476382716,Doctor,"547, Butala Marg, Sikar 230358",5,Bengaluru Urban,Surrendered,Yes,None,Medium,Knife
645,328,Zilmil Vohra,Anna,Female,28,1958-01-17,9880297054,978790411728,Sales Executive,"82/521, Kara Street, Panvel 340646",13,Dharwad,Surrendered,No,Organized Crime,Medium,Stick
646,328,Vyanjana Sidhu,Tiger,Female,64,1972-08-14,9989846484,689123628474,Security Guard,"H.No. 484, Bhavsar Ganj, Bulandshahr 272362",13,Dharwad,Surrendered,No,None,Medium,Knife
647,328,Shivani Hari,Silent,Female,42,1968-09-24,9907225794,647011005906,Driver,"426, Doshi Zila, Raiganj 450184",13,Dharwad,Absconding,No,None,High,Stone
648,328,Vrishti Kata,Bullet,Female,21,1990-07-24,9988206211,966138741143,Mechanic,"97/21, Magar Path, Eluru 176927",13,Dharwad,Arrested,Yes,None,High,Knife
649,329,Isaiah Virk,King,Male,25,1961-01-06,9901662839,970519249055,Student,"76/601, Majumdar Road, Danapur 645101",3,Belagavi,Surrendered,No,None,High,Knife
650,329,Keya Talwar,Shadow,Female,57,1967-04-16,9963536816,469362953219,Driver,"H.No. 789, Prashad, Kalyan-Dombivli-919113",3,Belagavi,Arrested,No,None,Low,None
651,330,Ucchal Ramesh,Shadow,Female,40,1993-08-17,9910816591,209972137744,Lawyer,"77/980, Sankaran Marg, Thrissur 051460",2,Ballari,Absconding,No,None,Medium,Hands
652,330,Jonathan Parmer,Rowdy,Male,20,1998-12-06,9903325650,216702587180,Unemployed,"470, Shanker Path, Nanded 885652",2,Ballari,Surrendered,Yes,None,Medium,Knife
653,331,Chaitanya Nath,Lucky,Male,63,1974-03-15,9895855920,713503318071,Private Employee,"H.No. 11, Munshi Marg, Gaya-347557",5,Bengaluru Urban,Surrendered,No,None,Low,Stick
654,331,Gauri Ganguly,Bullet,Female,67,1972-08-30,9969628771,412167410130,Engineer,"48/84, Yohannan Circle, Sikar 311964",5,Bengaluru Urban,Arrested,Yes,Drug Network,Low,Iron Rod
655,332,Onkar Walia,Anna,Male,23,1974-04-23,9908484692,601615084061,Sales Executive,"H.No. 499, Naik Zila, Mango-382407",24,Ramanagara,Arrested,Yes,None,Low,Knife
656,332,Januja Korpal,Silent,Female,30,2001-12-09,9980308288,503698665603,Teacher,"043, Subramanian Nagar, Vijayanagaram-628969",24,Ramanagara,Absconding,No,Cyber Group,High,Stone
657,332,Kalpit Patla,Boss,Male,50,1998-02-20,9918682847,568997714259,Business,"H.No. 53, Zachariah Path, Solapur 538921",24,Ramanagara,Arrested,Yes,None,Low,Knife
658,332,Naksh Cheema,Rocky,Male,24,1998-05-05,9965593177,047790943646,Doctor,"83/749, Sharma Nagar, Mehsana-120878",24,Ramanagara,Arrested,No,Cyber Group,Medium,Hands
659,333,Oscar Sood,Black,Male,67,2001-07-16,9876444451,948652616981,Cook,"51/494, Swaminathan Nagar, Guntur-374845",18,Kodagu,Absconding,No,None,Medium,Sharp Weapon
660,333,Yashoda Ray,Cobra,Female,54,1963-03-15,9980326581,366604218024,Security Guard,"05/91, Bhatt Zila, Nanded 392207",18,Kodagu,Arrested,No,None,Medium,None
661,333,Oni Chakraborty,Ranga,Female,49,1960-07-18,9875553623,654058881424,Labourer,"67, Oza Street, Jalandhar-526471",18,Kodagu,Arrested,No,Organized Crime,Low,Hands
662,333,Leena Ratti,Rowdy,Female,67,1966-03-10,9915237168,831891143260,Business,"H.No. 71, Kurian Circle, Medininagar 805120",18,Kodagu,Arrested,No,None,Low,Sharp Weapon
663,334,Aarnav Narain,Lucky,Male,53,1975-12-13,9915160465,254871392197,Labourer,"H.No. 239, Gopal Chowk, Hapur 295927",25,Shivamogga,Arrested,Yes,None,Low,Knife
664,335,Zehaan Dixit,Ranga,Male,55,1998-09-20,9987329930,258968240799,Electrician,"08/14, Chokshi Road, Bokaro-173929",17,Kalaburagi,Arrested,Yes,None,Low,Stick
665,336,Utkarsh Ramachandran,Cobra,Male,45,1997-02-10,9898129391,504695983301,Mechanic,"H.No. 35, Khatri Street, Maheshtala 050791",3,Belagavi,Arrested,Yes,None,High,Firearm
666,336,Oeshi Vyas,Boss,Female,45,1985-05-25,9981916326,640443563563,Driver,"H.No. 52, Hora Chowk, Purnia-661707",3,Belagavi,Absconding,No,None,Medium,Hands
667,337,Naveen Sule,Cobra,Male,36,1987-11-14,9897218807,369907496641,Private Employee,"H.No. 08, Guha Nagar, Aizawl 508004",21,Mandya,Absconding,Yes,None,Medium,Stone
668,338,Ijaya Pandey,Bullet,Female,28,2006-08-29,9885363734,933003080304,Lawyer,"88/285, Kala Nagar, Berhampore 351373",16,Haveri,Arrested,Yes,None,Medium,Firearm
669,338,Aradhana Raj,Boss,Female,51,1966-06-23,9967717433,851292345212,Cook,"H.No. 352, Kari Marg, Rewa 229394",16,Haveri,Arrested,No,Organized Crime,Medium,Iron Rod
670,339,Mohammed Jayaraman,Rocky,Male,45,2005-05-23,9875588531,512516316482,Security Guard,"06/664, Sura Ganj, Ghaziabad 607231",18,Kodagu,Arrested,No,None,Low,Sharp Weapon
671,339,Dalbir Dutt,Bullet,Male,40,2003-05-18,9906123047,953992816237,Farmer,"852, Rao Road, Jorhat-494116",18,Kodagu,Arrested,No,None,Medium,Hands
672,339,Caleb Tank,Master,Male,21,1966-03-14,9915320986,300562263755,Journalist,"11, Barad Ganj, Udaipur 136957",18,Kodagu,Surrendered,No,Local Gang,Medium,Hands
673,339,Timothy Barman,Bullet,Male,53,1990-09-09,9898837359,780145768888,Journalist,"50/902, Krishna Path, Etawah-306624",18,Kodagu,Arrested,No,Organized Crime,High,Hands
674,340,Isaiah Gour,Rowdy,Male,39,1988-10-19,9985299877,248535076257,Sales Executive,"H.No. 713, Wadhwa, Proddatur 285011",23,Raichur,Absconding,No,None,High,Hands
675,341,Abhiram Gara,Boss,Male,35,1993-12-07,9895807688,588453189527,Journalist,"H.No. 213, Raj Nagar, Phusro 691309",27,Udupi,Absconding,No,None,Low,Stone
676,342,Advaith Soni,Anna,Male,67,2005-03-25,9986160712,509589363170,Electrician,"96/737, Krishna, Malda-278532",14,Gadag,Arrested,No,None,Medium,Hands
677,343,Gagan Rama,Cobra,Male,36,2008-07-06,9890124499,752714237423,Shop Keeper,"06/420, Roy Chowk, Rewa-536667",18,Kodagu,Absconding,No,None,High,Hands
678,343,Tristan Rama,Shadow,Male,41,1980-02-15,9969426882,413812360152,Labourer,"62/833, Halder Ganj, Tadipatri 786543",18,Kodagu,Arrested,Yes,None,High,Knife
679,344,Ekta Singhal,Bullet,Female,18,1961-04-25,9899253207,401949625894,Student,"60/33, Dugar Path, Hazaribagh-270369",19,Kolar,Arrested,Yes,None,Medium,Knife
680,344,Laban Dugal,Bullet,Male,49,1989-07-17,9880144951,664555795504,Student,"57, De Ganj, Satna-111000",19,Kolar,Surrendered,No,None,High,Hands
681,344,Chakradev Munshi,Black,Male,29,2004-12-06,9915895787,382837481216,Doctor,"23/415, Mutti, Fatehpur 244182",19,Kolar,Surrendered,No,Local Gang,Medium,None
682,344,Finn Sagar,Lucky,Male,30,1961-10-31,9899579524,635722402200,Student,"87/43, Din Zila, Jalandhar-267672",19,Kolar,Surrendered,Yes,Organized Crime,High,Knife
683,345,Pratyush Sastry,Master,Male,52,1986-07-22,9883379908,820064122074,Business,"H.No. 795, Chada Path, Coimbatore-294621",11,Dakshina Kannada,Arrested,No,None,Low,Hands
684,345,Naveen Master,Bullet,Male,21,1993-04-06,9914606175,457479852104,Software Engineer,"70/99, Gara Marg, Nizamabad 848075",11,Dakshina Kannada,Arrested,No,Organized Crime,Medium,Knife
685,346,Atharv Khare,Lucky,Male,44,1992-09-07,9871801346,241361910572,Sales Executive,"50, Shanker Road, Thoothukudi 290904",29,Vijayanagara,Absconding,No,None,Low,Knife
686,347,Harish Singhal,Anna,Male,18,1975-09-12,9894600237,904607041153,Electrician,"65/586, Oommen Marg, Sri Ganganagar 837441",19,Kolar,Arrested,No,None,Low,Knife
687,347,Brijesh Nagar,Rowdy,Male,69,2001-03-20,9982872414,559084349123,Student,"131, Prakash Street, Jamnagar 110059",19,Kolar,Surrendered,No,None,Medium,Knife
688,347,Faras Sharma,Lucky,Male,39,1988-12-31,9882571797,538741621630,Sales Executive,"10/23, Grewal Zila, Mysore 633016",19,Kolar,Arrested,Yes,None,Low,Hands
689,347,Gopal Soni,Cobra,Male,61,1998-11-20,9882365331,163958148977,Unemployed,"49, Savant Nagar, Guna-123428",19,Kolar,Arrested,No,None,High,Stick
690,348,Diya Borra,Black,Female,26,1965-07-13,9884995240,746991028140,Software Engineer,"694, Sachar, Bellary 453804",24,Ramanagara,Absconding,No,Organized Crime,High,Hands
691,348,Gaurika Bhattacharyya,Don,Female,56,1958-10-27,9966879224,495155341819,Private Employee,"09/617, Chakrabarti Nagar, Giridih-919457",24,Ramanagara,Arrested,No,None,Low,None
692,349,Wriddhish Prabhakar,Rowdy,Male,31,1982-01-15,9982005227,421055791170,Mechanic,"33/92, Pandit Nagar, Kirari Suleman Nagar-567772",7,Chamarajanagar,Arrested,No,None,High,Stone
693,350,Sanya Saini,Anna,Female,30,2005-11-20,9907557776,357399985422,Business,"26, Atwal Path, Malegaon-923106",27,Udupi,Arrested,Yes,None,Low,Sharp Weapon
694,350,Falan Madan,Ranga,Male,45,1973-06-08,9878724950,066631581068,Student,"24, Mall Circle, Jhansi 976627",27,Udupi,Arrested,Yes,None,Low,Firearm
695,350,Qushi Cherian,Ranga,Female,38,1959-02-07,9909625784,100187875059,Labourer,"42/38, Kalita Chowk, Pallavaram 425496",27,Udupi,Arrested,Yes,None,Low,None
696,350,Dhruv Wagle,Tiger,Male,20,1970-07-01,9913846947,394193400695,Teacher,"H.No. 97, Badami Zila, Uluberia 335357",27,Udupi,Arrested,No,None,High,Hands
697,351,Panini Narula,Tiger,Female,40,1992-07-26,9910681041,040055407719,Student,"93/993, Suresh Ganj, Surat-816295",5,Bengaluru Urban,Surrendered,No,None,Low,Hands
698,351,Zarna Swaminathan,Rowdy,Female,52,1980-01-30,9963447288,973793114982,Software Engineer,"63, Dhar Road, Allahabad 330559",5,Bengaluru Urban,Arrested,No,None,Low,Knife
699,352,Eta Mahajan,Rocky,Female,49,2006-04-06,9981254441,977149395873,Driver,"83/39, Dara, Ghaziabad-884366",5,Bengaluru Urban,Absconding,No,Organized Crime,Low,None
700,353,Neha Lal,Rocky,Female,44,1966-05-19,9985587240,102049835991,Labourer,"H.No. 615, Divan Chowk, Eluru 975147",26,Tumakuru,Absconding,No,None,Low,Firearm
701,353,Hardik Setty,King,Male,25,1970-08-25,9880742733,519622871741,Lawyer,"H.No. 105, Sood Circle, Ajmer-680656",26,Tumakuru,Arrested,Yes,Organized Crime,Low,Iron Rod
702,354,Nihal Banerjee,Rocky,Male,39,1989-09-01,9965285105,540427301008,Student,"02/71, Dey Zila, Kota 315551",18,Kodagu,Absconding,No,Organized Crime,Low,Iron Rod
703,355,Onveer Boase,Anna,Male,63,1981-08-28,9900694821,765001925556,Engineer,"62/813, Dutt Chowk, Bhilwara 308003",3,Belagavi,Absconding,Yes,None,Low,Knife
704,355,Ansh Basak,Master,Male,33,1967-03-01,9877408750,787819379972,Government Employee,"855, Randhawa Marg, Sasaram-706810",3,Belagavi,Absconding,No,Organized Crime,Low,Hands
705,356,Andrew Joshi,Black,Male,58,1967-09-21,9870933114,158474750214,Mechanic,"H.No. 19, Upadhyay Path, Sikar-280944",20,Koppal,Absconding,Yes,None,High,Knife
706,356,Rishi Dutta,Cobra,Male,30,1999-10-21,9965763475,480851912075,Lawyer,"546, Mangal Zila, Bhopal 986321",20,Koppal,Surrendered,No,None,Medium,Hands
707,357,Rishi Chhabra,Silent,Male,69,1994-12-05,9981891830,967582608634,Mechanic,"43/94, Sheth Path, Berhampur-380403",14,Gadag,Arrested,Yes,Cyber Group,Medium,None
708,357,Ojas Jhaveri,Rowdy,Male,38,1982-01-13,9877888309,239967818766,Student,"69, Swamy Street, Kishanganj-319100",14,Gadag,Arrested,Yes,None,Low,Hands
709,358,Abdul Mahal,Rowdy,Male,37,2004-11-08,9877688321,304385327269,Electrician,"92, Bera Zila, Thrissur 651460",16,Haveri,Arrested,No,None,Low,Knife
710,358,Anika Dar,Master,Female,49,1971-07-26,9902948549,323791504481,Labourer,"107, Atwal Street, Chandigarh 798440",16,Haveri,Arrested,No,None,Low,Hands
711,358,Azad Dua,Rocky,Male,66,1966-12-23,9968423174,797441340284,Business,"H.No. 076, Sachar Chowk, Ahmedabad-144734",16,Haveri,Arrested,No,None,Medium,Hands
712,358,Madhavi Guha,Black,Female,60,1968-01-01,9960039578,203876311276,Farmer,"09/687, Batta Ganj, Bharatpur-957782",16,Haveri,Surrendered,No,None,Low,Knife
713,359,Ria Zachariah,Rowdy,Female,44,1963-04-12,9902063240,823794416257,Unemployed,"965, Palan Chowk, Siliguri 865619",1,Bagalkote,Arrested,No,None,Medium,Sharp Weapon
714,360,Ekantika Natarajan,Rocky,Female,55,2004-07-26,9962033207,696124095497,Unemployed,"20/58, Om Street, Chapra-361618",13,Dharwad,Absconding,Yes,None,Medium,Firearm
715,360,Yoshita Chawla,Boss,Female,49,1986-01-21,9963240708,511248420191,Shop Keeper,"35/715, Rana Path, Muzaffarnagar 613723",13,Dharwad,Arrested,Yes,None,High,Stick
716,360,Zayyan Chokshi,Silent,Male,49,1981-10-20,9874026512,552398905818,Doctor,"643, Char Circle, Nagpur 041321",13,Dharwad,Surrendered,No,None,Low,Hands
717,360,Jonathan Sethi,Tiger,Male,61,2005-12-17,9902805848,798094786921,Electrician,"60/945, Prasad Marg, Avadi-997990",13,Dharwad,Arrested,No,None,Medium,Iron Rod
718,361,Anamika Tata,Tiger,Female,28,1972-06-30,9912499025,773086693626,Teacher,"76/816, Panchal, Indore 071748",7,Chamarajanagar,Arrested,No,None,High,Stone
719,361,Benjamin Korpal,Rocky,Male,70,1993-12-11,9902627808,746841632466,Student,"53, Singh, North Dumdum 873961",7,Chamarajanagar,Absconding,Yes,None,Low,Hands
720,361,Eesha Bala,Bullet,Female,65,2005-02-21,9909780007,198517979820,Software Engineer,"27/49, Wason Marg, Nizamabad-872742",7,Chamarajanagar,Surrendered,No,None,Low,Hands
721,361,Maanav Narula,King,Male,31,1978-03-05,9880130898,391823378245,Business,"773, Ram Nagar, Gandhinagar-423597",7,Chamarajanagar,Arrested,No,None,Medium,Stone
722,362,Tristan D’Alia,Black,Male,28,1960-12-08,9898314053,756187708077,Mechanic,"99/077, Sani Path, Loni-816704",27,Udupi,Surrendered,No,None,Low,Hands
723,362,Siddharth Bhavsar,Shadow,Male,49,1959-01-04,9901433193,586593901302,Engineer,"68, Devan Ganj, Nagpur 192378",27,Udupi,Absconding,No,None,High,Knife
724,363,Lekha Sridhar,Tiger,Female,27,1959-02-05,9968633810,618205689310,Private Employee,"H.No. 803, Din Ganj, Guntur-050801",22,Mysuru,Arrested,No,Organized Crime,Low,Hands
725,364,Aayush Mitter,Silent,Male,35,2002-03-21,9887151285,494149378105,Electrician,"733, Sridhar Chowk, Kakinada-268812",21,Mandya,Absconding,No,Local Gang,Medium,Hands
726,364,Elijah Bir,Black,Male,65,1980-11-15,9873544681,221553360376,Unemployed,"653, Ray Road, Bhiwani 560356",21,Mandya,Surrendered,Yes,None,Medium,Firearm
727,365,Isaiah Datta,Black,Male,65,1980-12-18,9911767441,724673986337,Sales Executive,"984, Borde Chowk, Ghaziabad-618120",19,Kolar,Arrested,Yes,None,Medium,Knife
728,365,Liam Ramaswamy,Cobra,Male,40,1970-06-10,9967947945,178609722255,Farmer,"95/47, Sura Circle, Giridih 751758",19,Kolar,Absconding,Yes,None,Medium,Stick
729,366,Jeremiah Loyal,Tiger,Male,44,2005-01-25,9900988054,142076075275,Labourer,"H.No. 53, Halder, Farrukhabad 586449",17,Kalaburagi,Arrested,Yes,None,Medium,Stick
730,366,Girindra Dewan,Rocky,Male,62,1998-01-28,9874054632,164844127730,Mechanic,"58/853, Venkatesh Chowk, Kochi 339527",17,Kalaburagi,Arrested,Yes,None,High,Iron Rod
